Date,Team,Location,Opponent,Team_Score,Opponent_Score,Win?
11/17,Florida Atlantic,Home,Coastal GA,92.0,63.0,Yes
11/17,Coastal GA,Away,Florida Atlantic,63.0,92.0,No
11/17,Tennessee Tech,Home,West Georgia,59.0,61.0,No
11/17,West Georgia,Away,Tennessee Tech,61.0,59.0,Yes
11/17,UCF,Home,Oakland,87.0,83.0,Yes
11/17,Oakland,Away,UCF,83.0,87.0,No
11/17,Siena,Home,Colgate,69.0,72.0,No
11/17,Colgate,Away,Siena,72.0,69.0,Yes
11/17,West Virginia,Home,Lafayette,81.0,59.0,Yes
11/17,Lafayette,Away,West Virginia,59.0,81.0,No
11/17,Le Moyne,Home,Niagara,74.0,68.0,Yes
11/17,Niagara,Away,Le Moyne,68.0,74.0,No
11/17,High Point,Home,Canisius,93.0,50.0,Yes
11/17,Canisius,Away,High Point,50.0,93.0,No
11/17,Penn,Home,Saint Joseph's,83.0,74.0,Yes
11/17,Saint Joseph's,Away,Penn,74.0,83.0,No
11/17,Pittsburgh,Home,Bucknell,84.0,50.0,Yes
11/17,Bucknell,Away,Pittsburgh,50.0,84.0,No
11/17,UT Rio Grande,Home,SW Adventist,110.0,53.0,Yes
11/17,SW Adventist,Away,UT Rio Grande,53.0,110.0,No
11/17,UL Monroe,Home,Lamar,66.0,79.0,No
11/17,Lamar,Away,UL Monroe,79.0,66.0,Yes
11/17,UAB,Home,Rhodes,112.0,56.0,Yes
11/17,Rhodes,Away,UAB,56.0,112.0,No
11/17,S Dakota St,Home,Peru State,94.0,46.0,Yes
11/17,Peru State,Away,S Dakota St,46.0,94.0,No
11/17,N Dakota St,Home,S Illinois,92.0,85.0,Yes
11/17,S Illinois,Away,N Dakota St,85.0,92.0,No
11/17,Missouri,Home,Prairie View,91.0,73.0,Yes
11/17,Prairie View,Away,Missouri,73.0,91.0,No
11/17,Tarleton St,Home,Angelo State,77.0,54.0,Yes
11/17,Angelo State,Away,Tarleton St,54.0,77.0,No
11/17,Kansas St,Home,Tulsa,84.0,83.0,Yes
11/17,Tulsa,Away,Kansas St,83.0,84.0,No
11/17,W Illinois,Home,Coe,74.0,63.0,Yes
11/17,Coe,Away,W Illinois,63.0,74.0,No
11/17,Santa Barbara,Home,LMU,74.0,78.0,No
11/17,LMU,Away,Santa Barbara,78.0,74.0,Yes
11/17,Colorado,Home,Alabama St,94.0,66.0,Yes
11/17,Alabama St,Away,Colorado,66.0,94.0,No
11/17,Arizona St,Home,Georgia St,75.0,62.0,Yes
11/17,Georgia St,Away,Arizona St,62.0,75.0,No
11/17,Clemson,Home,North Alabama,81.0,61.0,Yes
11/17,North Alabama,Away,Clemson,61.0,81.0,No
11/17,San José St,Home,Bethesda,110.0,56.0,Yes
11/17,Bethesda,Away,San José St,56.0,110.0,No
11/17,Oregon,Home,Oregon St,87.0,75.0,Yes
11/17,Oregon St,Away,Oregon,75.0,87.0,No
11/17,Portland St,Home,Bakersfield,93.0,80.0,Yes
11/17,Bakersfield,Away,Portland St,80.0,93.0,No
11/17,E Washington,Home,Eastern Oregon,91.0,73.0,Yes
11/17,Eastern Oregon,Away,E Washington,73.0,91.0,No
11/18,Duke,Home,Kansas,78.0,66.0,Yes
11/18,Kansas,Away,Duke,66.0,78.0,No
11/18,Kentucky,Home,Michigan St.,66.0,83.0,No
11/18,Michigan St.,Away,Kentucky,83.0,66.0,Yes
11/18,North Carolina,Home,Navy,73.0,61.0,Yes
11/18,Navy,Away,North Carolina,61.0,73.0,No
11/18,UCLA,Home,Sacramento St,79.0,48.0,Yes
11/18,Sacramento St,Away,UCLA,48.0,79.0,No
11/18,Arkansas,Home,Winthrop,84.0,83.0,Yes
11/18,Winthrop,Away,Arkansas,83.0,84.0,No
11/18,Coppin St.,Home,Central Penn,103.0,62.0,Yes
11/18,Central Penn,Away,Coppin St.,62.0,103.0,No
11/18,UTSA,Home,SW Christian U,103.0,70.0,Yes
11/18,SW Christian U,Away,UTSA,70.0,103.0,No
11/18,UAlbany,Home,Paul Smith's,106.0,57.0,Yes
11/18,Paul Smith's,Away,UAlbany,57.0,106.0,No
11/18,Rutgers,Home,American,80.0,71.0,Yes
11/18,American,Away,Rutgers,71.0,80.0,No
11/18,Buffalo,Home,Vermont,94.0,90.0,Yes
11/18,Vermont,Away,Buffalo,90.0,94.0,No
11/18,Dartmouth,Home,Maine-Augusta,113.0,68.0,Yes
11/18,Maine-Augusta,Away,Dartmouth,68.0,113.0,No
11/18,Delaware St,Home,Cheyney (PA),88.0,70.0,Yes
11/18,Cheyney (PA),Away,Delaware St,70.0,88.0,No
11/18,FIU,Home,Ft Lauderdale,104.0,80.0,Yes
11/18,Ft Lauderdale,Away,FIU,80.0,104.0,No
11/18,Delaware,Home,Saint Peter's,81.0,70.0,Yes
11/18,Saint Peter's,Away,Delaware,70.0,81.0,No
11/18,Drexel,Home,NJIT,75.0,43.0,Yes
11/18,NJIT,Away,Drexel,43.0,75.0,No
11/18,James Madison,Home,Towson,81.0,75.0,Yes
11/18,Towson,Away,James Madison,75.0,81.0,No
11/18,Seton Hall,Home,New Haven,68.0,45.0,Yes
11/18,New Haven,Away,Seton Hall,45.0,68.0,No
11/18,Providence,Home,New Hampshire,98.0,66.0,Yes
11/18,New Hampshire,Away,Providence,66.0,98.0,No
11/18,Florida St,Home,UT Martin,87.0,73.0,Yes
11/18,UT Martin,Away,Florida St,73.0,87.0,No
11/18,South Carolina,Home,Radford,87.0,58.0,Yes
11/18,Radford,Away,South Carolina,58.0,87.0,No
11/18,Iona,Home,Princeton,89.0,69.0,Yes
11/18,Princeton,Away,Iona,69.0,89.0,No
11/18,Xavier,Home,Old Dominion,99.0,69.0,Yes
11/18,Old Dominion,Away,Xavier,69.0,99.0,No
11/18,Detroit Mercy,Home,E Michigan,62.0,72.0,No
11/18,E Michigan,Away,Detroit Mercy,72.0,62.0,Yes
11/18,George Mason,Home,Jacksonville,79.0,57.0,Yes
11/18,Jacksonville,Away,George Mason,57.0,79.0,No
11/18,Longwood,Home,MD Eastern,82.0,83.0,No
11/18,MD Eastern,Away,Longwood,83.0,82.0,Yes
11/18,Kent State,Home,E Kentucky,93.0,78.0,Yes
11/18,E Kentucky,Away,Kent State,78.0,93.0,No
11/18,Charleston So,Home,IU Indy,103.0,91.0,Yes
11/18,IU Indy,Away,Charleston So,91.0,103.0,No
11/18,UNC Wilmington,Home,East Carolina,85.0,60.0,Yes
11/18,East Carolina,Away,UNC Wilmington,60.0,85.0,No
11/18,Columbia,Home,Boston U,54.0,49.0,Yes
11/18,Boston U,Away,Columbia,49.0,54.0,No
11/18,Boston College,Home,Hampton,63.0,52.0,Yes
11/18,Hampton,Away,Boston College,52.0,63.0,No
11/18,Brown,Home,Holy Cross,68.0,49.0,Yes
11/18,Holy Cross,Away,Brown,49.0,68.0,No
11/18,Lehigh,Home,Saint Francis,79.0,62.0,Yes
11/18,Saint Francis,Away,Lehigh,62.0,79.0,No
11/18,Fairleigh Dickinson,Home,St Elizabeth,100.0,58.0,Yes
11/18,St Elizabeth,Away,Fairleigh Dickinson,58.0,100.0,No
11/18,North Carolina Central,Home,Toccoa Falls,123.0,67.0,Yes
11/18,Toccoa Falls,Away,North Carolina Central,67.0,123.0,No
11/18,Georgia Tech,Home,GA Southern,68.0,66.0,Yes
11/18,GA Southern,Away,Georgia Tech,66.0,68.0,No
11/18,Western KY,Home,Bethel (TN),97.0,67.0,Yes
11/18,Bethel (TN),Away,Western KY,67.0,97.0,No
11/18,Morgan St,Home,NC A&T,73.0,79.0,No
11/18,NC A&T,Away,Morgan St,79.0,73.0,Yes
11/18,LSU,Home,Alcorn St,107.0,81.0,Yes
11/18,Alcorn St,Away,LSU,81.0,107.0,No
11/18,Oral Roberts,Home,Haskell,84.0,64.0,Yes
11/18,Haskell,Away,Oral Roberts,64.0,84.0,No
11/18,Mississippi,Home,Austin Peay,72.0,65.0,Yes
11/18,Austin Peay,Away,Mississippi,65.0,72.0,No
11/18,Texas A&M,Home,Montana,86.0,81.0,Yes
11/18,Montana,Away,Texas A&M,81.0,86.0,No
11/18,N Arizona,Home,Embry Rid (AZ),108.0,79.0,Yes
11/18,Embry Rid (AZ),Away,N Arizona,79.0,108.0,No
11/18,DePaul,Home,Gardner-Webb,93.0,62.0,Yes
11/18,Gardner-Webb,Away,DePaul,62.0,93.0,No
11/18,Murray St,Home,Little Rock,89.0,68.0,Yes
11/18,Little Rock,Away,Murray St,68.0,89.0,No
11/18,Evansville,Home,UT Arlington,76.0,84.0,No
11/18,UT Arlington,Away,Evansville,84.0,76.0,Yes
11/18,Texas St,Home,Abilene Chrstn,63.0,49.0,Yes
11/18,Abilene Chrstn,Away,Texas St,49.0,63.0,No
11/18,Minnesota,Home,Chicago St,66.0,54.0,Yes
11/18,Chicago St,Away,Minnesota,54.0,66.0,No
11/18,Northern Iowa,Home,N Illinois,70.0,57.0,Yes
11/18,N Illinois,Away,Northern Iowa,57.0,70.0,No
11/18,SMU,Home,AR-Pine Bluff,106.0,60.0,Yes
11/18,AR-Pine Bluff,Away,SMU,60.0,106.0,No
11/18,Yale,Home,Rhode Island,77.0,86.0,No
11/18,Rhode Island,Away,Yale,86.0,77.0,Yes
11/18,Southern Miss,Home,William Carey,82.0,59.0,Yes
11/18,William Carey,Away,Southern Miss,59.0,82.0,No
11/18,Cornell,Home,Army,86.0,73.0,Yes
11/18,Army,Away,Cornell,73.0,86.0,No
11/18,Iowa,Home,SE Missouri,99.0,70.0,Yes
11/18,SE Missouri,Away,Iowa,70.0,99.0,No
11/18,Fresno St,Home,SF Austin,80.0,78.0,Yes
11/18,SF Austin,Away,Fresno St,78.0,80.0,No
11/18,San Diego,Home,Grambling,78.0,68.0,Yes
11/18,Grambling,Away,San Diego,68.0,78.0,No
11/18,Boise St,Home,Wichita St,62.0,59.0,Yes
11/18,Wichita St,Away,Boise St,59.0,62.0,No
11/18,Utah,Home,Purdue FW,85.0,77.0,Yes
11/18,Purdue FW,Away,Utah,77.0,85.0,No
11/18,Syracuse,Home,Monmouth,78.0,73.0,Yes
11/18,Monmouth,Away,Syracuse,73.0,78.0,No
11/18,Texas,Home,Rider,99.0,65.0,Yes
11/18,Rider,Away,Texas,65.0,99.0,No
11/18,Pepperdine,Home,New Orleans,90.0,79.0,Yes
11/18,New Orleans,Away,Pepperdine,79.0,90.0,No
11/18,Washington,Home,Southern,99.0,93.0,Yes
11/18,Southern,Away,Washington,93.0,99.0,No
11/18,San Francisco,Home,N'Western St,84.0,64.0,Yes
11/18,N'Western St,Away,San Francisco,64.0,84.0,No
11/18,Nevada,Home,UC Davis,71.0,75.0,No
11/18,UC Davis,Away,Nevada,75.0,71.0,Yes
11/18,San Diego St,Home,Troy,107.0,108.0,No
11/18,Troy,Away,San Diego St,108.0,107.0,Yes
11/18,Santa Clara,Home,Idaho St,64.0,55.0,Yes
11/18,Idaho St,Away,Santa Clara,55.0,64.0,No
11/18,CA Baptist,Home,UC Riverside,80.0,57.0,Yes
11/18,UC Riverside,Away,CA Baptist,57.0,80.0,No
11/18,Stanford,Home,Louisiana,93.0,66.0,Yes
11/18,Louisiana,Away,Stanford,66.0,93.0,No
11/18,California,Home,Presbyterian,67.0,57.0,Yes
11/18,Presbyterian,Away,California,57.0,67.0,No
11/19,Connecticut,Home,Arizona,67.0,71.0,No
11/19,Arizona,Away,Connecticut,71.0,67.0,Yes
11/19,Michigan,Home,MTSU,86.0,61.0,Yes
11/19,MTSU,Away,Michigan,61.0,86.0,No
11/19,Illinois,Home,Alabama,86.0,90.0,No
11/19,Alabama,Away,Illinois,90.0,86.0,Yes
11/19,Auburn,Home,Jackson St,112.0,66.0,Yes
11/19,Jackson St,Away,Auburn,66.0,112.0,No
11/19,Air Force,Home,Alabama St,66.0,64.0,Yes
11/19,Alabama St,Away,Air Force,64.0,66.0,No
11/19,Binghamton,Home,Misericordia,69.0,58.0,Yes
11/19,Misericordia,Away,Binghamton,58.0,69.0,No
11/19,Furman,Home,Ohio Christian,79.0,44.0,Yes
11/19,Ohio Christian,Away,Furman,44.0,79.0,No
11/19,Penn State,Home,Harvard,84.0,80.0,Yes
11/19,Harvard,Away,Penn State,80.0,84.0,No
11/19,The Citadel,Home,N Greenville,70.0,57.0,Yes
11/19,N Greenville,Away,The Citadel,57.0,70.0,No
11/19,USC Upstate,Home,Chattanooga,66.0,78.0,No
11/19,Chattanooga,Away,USC Upstate,78.0,66.0,Yes
11/19,Jax State,Home,South Alabama,65.0,71.0,No
11/19,South Alabama,Away,Jax State,71.0,65.0,Yes
11/19,Ohio,Home,Bethune,73.0,76.0,No
11/19,Bethune,Away,Ohio,76.0,73.0,Yes
11/19,Indiana St,Home,Louisiana Tech,60.0,51.0,Yes
11/19,Louisiana Tech,Away,Indiana St,51.0,60.0,No
11/19,Temple,Home,Hofstra,81.0,76.0,Yes
11/19,Hofstra,Away,Temple,76.0,81.0,No
11/19,SC Upstate,Home,Tennessee Tech,84.0,88.0,No
11/19,Tennessee Tech,Away,SC Upstate,88.0,84.0,Yes
11/19,Stetson,Home,Howard,64.0,60.0,Yes
11/19,Howard,Away,Stetson,60.0,64.0,No
11/19,Wofford,Home,North Florida,86.0,78.0,Yes
11/19,North Florida,Away,Wofford,78.0,86.0,No
11/19,Bowling Green,Home,William & Mary,74.0,82.0,No
11/19,William & Mary,Away,Bowling Green,82.0,74.0,Yes
11/19,Samford,Home,FGCU,62.0,77.0,No
11/19,FGCU,Away,Samford,77.0,62.0,Yes
11/19,Toledo,Home,Youngstown St,92.0,75.0,Yes
11/19,Youngstown St,Away,Toledo,75.0,92.0,No
11/19,Cleveland St,Home,Valparaiso,75.0,90.0,No
11/19,Valparaiso,Away,Cleveland St,90.0,75.0,Yes
11/19,La Salle,Home,Villanova,55.0,70.0,No
11/19,Villanova,Away,La Salle,70.0,55.0,Yes
11/19,Quinnipiac,Home,City (NY),112.0,52.0,Yes
11/19,City (NY),Away,Quinnipiac,52.0,112.0,No
11/19,Virginia Tech,Home,Bryant,78.0,61.0,Yes
11/19,Bryant,Away,Virginia Tech,61.0,78.0,No
11/19,Notre Dame,Home,Bellarmine,86.0,79.0,Yes
11/19,Bellarmine,Away,Notre Dame,79.0,86.0,No
11/19,Richmond,Home,VMI,87.0,54.0,Yes
11/19,VMI,Away,Richmond,54.0,87.0,No
11/19,G Washington,Home,UMBC,89.0,52.0,Yes
11/19,UMBC,Away,G Washington,52.0,89.0,No
11/19,Duquesne,Home,Loyola MD,92.0,78.0,Yes
11/19,Loyola MD,Away,Duquesne,78.0,92.0,No
11/19,Maryland,Home,Mount St Marys,95.0,90.0,Yes
11/19,Mount St Marys,Away,Maryland,90.0,95.0,No
11/19,SE Louisiana,Home,William Carey,71.0,45.0,Yes
11/19,William Carey,Away,SE Louisiana,45.0,71.0,No
11/19,E Texas A&M,Home,Dall Christian,115.0,44.0,Yes
11/19,Dall Christian,Away,E Texas A&M,44.0,115.0,No
11/19,Sam Houston,Home,Wyoming,78.0,70.0,Yes
11/19,Wyoming,Away,Sam Houston,70.0,78.0,No
11/19,Merrimack,Home,Maine,72.0,65.0,Yes
11/19,Maine,Away,Merrimack,65.0,72.0,No
11/19,Marquette,Home,Dayton,71.0,77.0,No
11/19,Dayton,Away,Marquette,77.0,71.0,Yes
11/19,W Carolina,Home,UNC Asheville,80.0,73.0,Yes
11/19,UNC Asheville,Away,W Carolina,73.0,80.0,No
11/19,Omaha,Home,Concordia (NE),96.0,80.0,Yes
11/19,Concordia (NE),Away,Omaha,80.0,96.0,No
11/19,N Dakota St,Home,Jamestown,82.0,67.0,Yes
11/19,Jamestown,Away,N Dakota St,67.0,82.0,No
11/19,Utah Valley,Home,UC Irvine,79.0,72.0,Yes
11/19,UC Irvine,Away,Utah Valley,72.0,79.0,No
11/19,Bradley,Home,UMass Lowell,87.0,77.0,Yes
11/19,UMass Lowell,Away,Bradley,77.0,87.0,No
11/19,E Illinois,Home,Tiffin,62.0,50.0,Yes
11/19,Tiffin,Away,E Illinois,50.0,62.0,No
11/19,Creighton,Home,North Dakota,75.0,60.0,Yes
11/19,North Dakota,Away,Creighton,60.0,75.0,No
11/19,Oklahoma St,Home,South Florida,103.0,95.0,Yes
11/19,South Florida,Away,Oklahoma St,95.0,103.0,No
11/19,TCU,Home,Kansas City,81.0,45.0,Yes
11/19,Kansas City,Away,TCU,45.0,81.0,No
11/19,Belmont,Home,Lipscomb,75.0,68.0,Yes
11/19,Lipscomb,Away,Belmont,68.0,75.0,No
11/19,UTEP,Home,St Thomas (TX),84.0,83.0,Yes
11/19,St Thomas (TX),Away,UTEP,83.0,84.0,No
11/19,Saint Mary's,Home,Arkansas St,85.0,72.0,Yes
11/19,Arkansas St,Away,Saint Mary's,72.0,85.0,No
11/19,Weber St,Home,Campbell,91.0,85.0,Yes
11/19,Campbell,Away,Weber St,85.0,91.0,No
11/19,Portland St,Home,Evergreen,90.0,61.0,Yes
11/19,Evergreen,Away,Portland St,61.0,90.0,No
11/19,Long Beach St,Home,Nobel,87.0,54.0,Yes
11/19,Nobel,Away,Long Beach St,54.0,87.0,No
11/19,Washington St,Home,Southern Utah,98.0,74.0,Yes
11/19,Southern Utah,Away,Washington St,74.0,98.0,No
11/20,Purdue,Home,Memphis,80.0,71.0,Yes
11/20,Memphis,Away,Purdue,71.0,80.0,No
11/20,Houston,Home,Rider,91.0,45.0,Yes
11/20,Rider,Away,Houston,45.0,91.0,No
11/20,St John's,Home,Bucknell,97.0,49.0,Yes
11/20,Bucknell,Away,St John's,49.0,97.0,No
11/20,Texas Tech,Home,Wake Forest,84.0,83.0,Yes
11/20,Wake Forest,Away,Texas Tech,83.0,84.0,No
11/20,Tennessee,Home,Tennessee St,89.0,60.0,Yes
11/20,Tennessee St,Away,Tennessee,60.0,89.0,No
11/20,Incarnate Word,Home,So Indiana,87.0,81.0,Yes
11/20,So Indiana,Away,Incarnate Word,81.0,87.0,No
11/20,UIC,Home,High Point,80.0,90.0,No
11/20,High Point,Away,UIC,90.0,80.0,Yes
11/20,Marshall,Home,AR-Pine Bluff,98.0,70.0,Yes
11/20,AR-Pine Bluff,Away,Marshall,70.0,98.0,No
11/20,Montana St,Home,Nobel,92.0,55.0,Yes
11/20,Nobel,Away,Montana St,55.0,92.0,No
11/20,Indiana,Home,Lindenwood,73.0,53.0,Yes
11/20,Lindenwood,Away,Indiana,53.0,73.0,No
11/20,St Bonaventure,Home,Robert Morris,75.0,61.0,Yes
11/20,Robert Morris,Away,St Bonaventure,61.0,75.0,No
11/20,Stony Brook,Home,Brown,80.0,70.0,Yes
11/20,Brown,Away,Stony Brook,70.0,80.0,No
11/20,Delaware St,Home,Kean,66.0,64.0,Yes
11/20,Kean,Away,Delaware St,64.0,66.0,No
11/20,Cornell,Home,Colgate,95.0,94.0,Yes
11/20,Colgate,Away,Cornell,94.0,95.0,No
11/20,New Mexico,Home,Nebraska,72.0,84.0,No
11/20,Nebraska,Away,New Mexico,84.0,72.0,Yes
11/20,Vanderbilt,Home,Texas Southern,109.0,74.0,Yes
11/20,Texas Southern,Away,Vanderbilt,74.0,109.0,No
11/20,Princeton,Home,Northeastern,70.0,57.0,Yes
11/20,Northeastern,Away,Princeton,57.0,70.0,No
11/20,Florida Atlantic,Home,Pacific,82.0,59.0,Yes
11/20,Pacific,Away,Florida Atlantic,59.0,82.0,No
11/20,Queens,Home,UNC Greensboro,101.0,94.0,Yes
11/20,UNC Greensboro,Away,Queens,94.0,101.0,No
11/20,Wright St,Home,Ohio Weslyan,100.0,47.0,Yes
11/20,Ohio Weslyan,Away,Wright St,47.0,100.0,No
11/20,C Michigan,Home,N Kentucky,66.0,90.0,No
11/20,N Kentucky,Away,C Michigan,90.0,66.0,Yes
11/20,Iowa,Home,Chicago St,93.0,54.0,Yes
11/20,Chicago St,Away,Iowa,54.0,93.0,No
11/20,Miami OH,Home,Mercyhurst,76.0,71.0,Yes
11/20,Mercyhurst,Away,Miami OH,71.0,76.0,No
11/20,UCF,Home,Pittsburgh,77.0,67.0,Yes
11/20,Pittsburgh,Away,UCF,67.0,77.0,No
11/20,Fordham,Home,LIU,69.0,53.0,Yes
11/20,LIU,Away,Fordham,53.0,69.0,No
11/20,Miami,Home,Elon,99.0,72.0,Yes
11/20,Elon,Away,Miami,72.0,99.0,No
11/20,Hou Christian,Home,Biblical Stud,85.0,67.0,Yes
11/20,Biblical Stud,Away,Hou Christian,67.0,85.0,No
11/20,Ohio State,Home,W Michigan,91.0,58.0,Yes
11/20,W Michigan,Away,Ohio State,58.0,91.0,No
11/20,Rice,Home,Tarleton St,74.0,90.0,No
11/20,Tarleton St,Away,Rice,90.0,74.0,Yes
11/20,Oklahoma,Home,Oral Roberts,95.0,71.0,Yes
11/20,Oral Roberts,Away,Oklahoma,71.0,95.0,No
11/20,North Texas,Home,C Arkansas,74.0,56.0,Yes
11/20,C Arkansas,Away,North Texas,56.0,74.0,No
11/20,Illinois St,Home,Rockford,93.0,48.0,Yes
11/20,Rockford,Away,Illinois St,48.0,93.0,No
11/20,Missouri,Home,South Dakota,102.0,68.0,Yes
11/20,South Dakota,Away,Missouri,68.0,102.0,No
11/20,Utah,Home,Cal Poly,85.0,92.0,No
11/20,Cal Poly,Away,Utah,92.0,85.0,Yes
11/20,Kansas St,Home,Mississippi St,98.0,77.0,Yes
11/20,Mississippi St,Away,Kansas St,77.0,98.0,No
11/20,USC,Home,Troy,107.0,106.0,Yes
11/20,Troy,Away,USC,106.0,107.0,No
11/20,UNLV,Home,Saint Joseph's,99.0,85.0,Yes
11/20,Saint Joseph's,Away,UNLV,85.0,99.0,No
11/20,Hawai’i,Home,Arizona St,76.0,83.0,No
11/20,Arizona St,Away,Hawai’i,83.0,76.0,Yes
11/21,Purdue,Home,Texas Tech,86.0,56.0,Yes
11/21,Texas Tech,Away,Purdue,56.0,86.0,No
11/21,Duke,Home,Niagara,100.0,42.0,Yes
11/21,Niagara,Away,Duke,42.0,100.0,No
11/21,Cincinnati,Home,Louisville,64.0,74.0,No
11/21,Louisville,Away,Cincinnati,74.0,64.0,Yes
11/21,BYU,Home,Wisconsin,98.0,70.0,Yes
11/21,Wisconsin,Away,BYU,70.0,98.0,No
11/21,Florida,Home,Merrimack,80.0,45.0,Yes
11/21,Merrimack,Away,Florida,45.0,80.0,No
11/21,Kentucky,Home,Loyola MD,88.0,46.0,Yes
11/21,Loyola MD,Away,Kentucky,46.0,88.0,No
11/21,Michigan St.,Home,Detroit Mercy,84.0,56.0,Yes
11/21,Detroit Mercy,Away,Michigan St.,56.0,84.0,No
11/21,UCLA,Home,Presbyterian,86.0,46.0,Yes
11/21,Presbyterian,Away,UCLA,46.0,86.0,No
11/21,Arkansas,Home,Jackson St,115.0,61.0,Yes
11/21,Jackson St,Away,Arkansas,61.0,115.0,No
11/21,William & Mary,Home,Regent,104.0,57.0,Yes
11/21,Regent,Away,William & Mary,57.0,104.0,No
11/21,Yale,Home,Green Bay,73.0,67.0,Yes
11/21,Green Bay,Away,Yale,67.0,73.0,No
11/21,Tulane,Home,Utah State,75.0,96.0,No
11/21,Utah State,Away,Tulane,96.0,75.0,Yes
11/21,Alabama St,Home,IU Indy,101.0,80.0,Yes
11/21,IU Indy,Away,Alabama St,80.0,101.0,No
11/21,South Carolina,Home,Butler,72.0,79.0,No
11/21,Butler,Away,South Carolina,79.0,72.0,Yes
11/21,Charleston,Home,UMass,69.0,65.0,Yes
11/21,UMass,Away,Charleston,65.0,69.0,No
11/21,UT Arlington,Home,Campbell,67.0,71.0,No
11/21,Campbell,Away,UT Arlington,71.0,67.0,Yes
11/21,Idaho St,Home,Justice,89.0,51.0,Yes
11/21,Justice,Away,Idaho St,51.0,89.0,No
11/21,Boston College,Home,Davidson,49.0,59.0,No
11/21,Davidson,Away,Boston College,59.0,49.0,Yes
11/21,Virginia,Home,Northwestern,83.0,78.0,Yes
11/21,Northwestern,Away,Virginia,78.0,83.0,No
11/21,Akron,Home,Iona,96.0,75.0,Yes
11/21,Iona,Away,Akron,75.0,96.0,No
11/21,Florida St,Home,GA Southern,98.0,72.0,Yes
11/21,GA Southern,Away,Florida St,72.0,98.0,No
11/21,Stonehill,Home,Lafayette,74.0,70.0,Yes
11/21,Lafayette,Away,Stonehill,70.0,74.0,No
11/21,Air Force,Home,SIUE,77.0,63.0,Yes
11/21,SIUE,Away,Air Force,63.0,77.0,No
11/21,Lehigh,Home,Columbia,67.0,82.0,No
11/21,Columbia,Away,Lehigh,82.0,67.0,Yes
11/21,E Michigan,Home,Oakland,97.0,91.0,Yes
11/21,Oakland,Away,E Michigan,91.0,97.0,No
11/21,App State,Home,Charlotte,65.0,63.0,Yes
11/21,Charlotte,Away,App State,63.0,65.0,No
11/21,Rutgers,Home,C Connecticut,54.0,67.0,No
11/21,C Connecticut,Away,Rutgers,67.0,54.0,Yes
11/21,Clemson,Home,West Virginia,70.0,67.0,Yes
11/21,West Virginia,Away,Clemson,67.0,70.0,No
11/21,New Mexico,Home,Mississippi St,80.0,78.0,Yes
11/21,Mississippi St,Away,New Mexico,78.0,80.0,No
11/21,W Illinois,Home,Coastal,64.0,84.0,No
11/21,Coastal,Away,W Illinois,84.0,64.0,Yes
11/21,Wofford,Home,Erskine,81.0,57.0,Yes
11/21,Erskine,Away,Wofford,57.0,81.0,No
11/21,West Georgia,Home,SC Upstate,72.0,64.0,Yes
11/21,SC Upstate,Away,West Georgia,64.0,72.0,No
11/21,ETSU,Home,Morehead St,77.0,62.0,Yes
11/21,Morehead St,Away,ETSU,62.0,77.0,No
11/21,Memphis,Home,Wake Forest,68.0,69.0,No
11/21,Wake Forest,Away,Memphis,69.0,68.0,Yes
11/21,Radford,Home,UNC Wilmington,73.0,81.0,No
11/21,UNC Wilmington,Away,Radford,81.0,73.0,Yes
11/21,Siena,Home,UAlbany,73.0,63.0,Yes
11/21,UAlbany,Away,Siena,63.0,73.0,No
11/21,East Carolina,Home,Charleston So,65.0,77.0,No
11/21,Charleston So,Away,East Carolina,77.0,65.0,Yes
11/21,Canisius,Home,MD Eastern,60.0,57.0,Yes
11/21,MD Eastern,Away,Canisius,57.0,60.0,No
11/21,Marist,Home,Army,76.0,65.0,Yes
11/21,Army,Away,Marist,65.0,76.0,No
11/21,Old Dominion,Home,Morgan St,88.0,56.0,Yes
11/21,Morgan St,Away,Old Dominion,56.0,88.0,No
11/21,Sacred Heart,Home,Holy Cross,79.0,66.0,Yes
11/21,Holy Cross,Away,Sacred Heart,66.0,79.0,No
11/21,Drexel,Home,Penn,68.0,84.0,No
11/21,Penn,Away,Drexel,84.0,68.0,Yes
11/21,Drake,Home,Buena Vista,98.0,52.0,Yes
11/21,Buena Vista,Away,Drake,52.0,98.0,No
11/21,St Thomas (MN),Home,N Colorado,73.0,72.0,Yes
11/21,N Colorado,Away,St Thomas (MN),72.0,73.0,No
11/21,UAB,Home,South Alabama,80.0,72.0,Yes
11/21,South Alabama,Away,UAB,72.0,80.0,No
11/21,Belmont,Home,Fisk,96.0,49.0,Yes
11/21,Fisk,Away,Belmont,49.0,96.0,No
11/21,S Dakota St,Home,Georgia St,105.0,58.0,Yes
11/21,Georgia St,Away,S Dakota St,58.0,105.0,No
11/21,LSU,Home,Omaha,99.0,73.0,Yes
11/21,Omaha,Away,LSU,73.0,99.0,No
11/21,Tulsa,Home,Austin Peay,84.0,75.0,Yes
11/21,Austin Peay,Away,Tulsa,75.0,84.0,No
11/21,Norfolk St,Home,Hampton,62.0,60.0,Yes
11/21,Hampton,Away,Norfolk St,60.0,62.0,No
11/21,Texas St,Home,Little Rock,65.0,56.0,Yes
11/21,Little Rock,Away,Texas St,56.0,65.0,No
11/21,Oregon St,Home,Evansville,69.0,73.0,No
11/21,Evansville,Away,Oregon St,73.0,69.0,Yes
